Longitude,Latitude,Cruise,Date,Depth,WS_O2,PO4,SI,WS_NO3,Mean_NH4,Std_NH4,Mean_NO2,Std_NO2,WS_H2S,Std_H2S,Cells.ml,Mean_N2,Std_n2,Mean_O2,Std_o2,Mean_co2,Std_co2,Mean_N2O,Std_N2O,Mean_CH4,Std_CH4,Temperature,Salinity,Density
-123.505,48.59166667,84,2013-06-13,0.075,80.724,2.507,53.209,29.359,0,0,0,0,0,0,37577.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.448,30.562,23.728
-123.505,48.59166667,84,2013-06-13,0.085,50.474,2.706,54.37,22.793,0,0,0,0,0,0,41911.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.486,30.728,23.853
-123.505,48.59166667,84,2013-06-13,0.09,41.549,3.237,64.381,30.679,0,0,0,0,0,0,32867.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.511,30.777,23.887
-123.505,48.59166667,84,2013-06-13,0.097,38.312,3.645,72.111,27.331,0,0,0,0,0,0,28742.257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.558,30.836,23.927
-123.505,48.59166667,84,2013-06-13,0.1,37.795,3.188,64.112,23.878,0,0,0,0,0,0,23846.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.587,30.867,23.947
-123.505,48.59166667,84,2013-06-13,0.11,14.664,3.785,74.618,20.627,0,0,0,0,0,0,22529.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.742,31.023,24.046
-123.505,48.59166667,84,2013-06-13,0.12,3.874,4.481,89.188,14.868,0,0,0,0,0,0,14976.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.929,31.182,24.143
-123.505,48.59166667,84,2013-06-13,0.135,3.569,4.399,95.247,11.361,0,0,1.1894,0.0298,0,0,12759.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.002,31.266,24.198
-123.505,48.59166667,84,2013-06-13,0.15,3.478,4.249,78.169,7.463,0,0,0.9381,0.0455,0,0,20461.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.009,31.292,24.217
-123.505,48.59166667,84,2013-06-13,0.165,3.388,5.094,91.292,6.342,2.0016,0.5076,0.7748,0.0595,0,0,28738.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.009,31.307,24.229
-123.505,48.59166667,84,2013-06-13,0.185,3.397,4.484,88.713,0.811,0,0,0,0,0,0,52858.357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.01,31.319,24.239
-123.505,48.59166667,84,2013-06-13,0.2,0,5.256,107.16,0,1.7156,1.3833,0,0,1.9608,0.0068,50126.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.011,31.33,24.248
-123.505,48.59166667,85,2013-07-10,0.01,222.498,1.262,43.163,8.567,8.567,NA,0.995,NA,0.144,NA,14045.463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.36,25.708,18.749
-123.505,48.59166667,85,2013-07-10,0.02,211.73,1.025,36.998,3.194,3.194,NA,0.135,NA,0.2,NA,11440.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.959,28.202,20.748
-123.505,48.59166667,85,2013-07-10,0.04,164.654,1.995,35.447,17.279,17.279,NA,0.236,NA,0.596,NA,11072.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.127,29.383,22.551
-123.505,48.59166667,85,2013-07-10,0.06,117.798,2.396,43.005,28.75,28.75,NA,0.71,NA,0.983,NA,13749.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.049,30.094,23.273
-123.505,48.59166667,85,2013-07-10,0.075,74.776,3.097,59.717,30.67,30.67,NA,3.397,NA,0.109,NA,14221.785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.613,30.538,23.685
-123.505,48.59166667,85,2013-07-10,0.085,46.262,3.51,67.334,30.023,30.023,NA,3.152,NA,0.639,NA,15182.913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.607,30.728,23.835
-123.505,48.59166667,85,2013-07-10,0.09,40.116,3.54,69.786,29.59,29.59,NA,0.228,NA,0,NA,16728.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.627,30.807,23.894
-123.505,48.59166667,85,2013-07-10,0.097,35.73,3.703,71.644,28.375,28.375,NA,4.562,NA,0,NA,16693.623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.672,30.89,23.952
-123.505,48.59166667,85,2013-07-10,0.1,33.858,3.318,62.193,22.832,22.832,NA,2.572,NA,0.039,NA,14892.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.696,30.921,23.973
-123.505,48.59166667,85,2013-07-10,0.11,21.375,3.659,73.809,27.849,27.849,NA,1.174,NA,0.271,NA,16137.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.735,30.99,24.021
-123.505,48.59166667,85,2013-07-10,0.12,12.18,3.591,72.57,18.425,18.425,NA,0.787,NA,0.051,NA,13456.845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.804,31.075,24.077
-123.505,48.59166667,85,2013-07-10,0.135,4.985,4.438,87.913,17.293,17.293,NA,0.626,NA,1.226,NA,12942.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.954,31.223,24.171
-123.505,48.59166667,85,2013-07-10,0.15,3.061,4.915,99.207,6.431,6.431,NA,0.407,NA,0.147,NA,15942.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.996,31.284,24.213
-123.505,48.59166667,85,2013-07-10,0.165,2.754,5.048,104.154,0,0,NA,0.223,NA,0.147,NA,114759.757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.003,31.305,24.228
-123.505,48.59166667,85,2013-07-10,0.185,2.648,5.61,114.212,0,0,NA,0.288,NA,0,NA,59339.473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.007,31.317,24.238
-123.505,48.59166667,85,2013-07-10,0.2,0,5.672,112.657,0,0,NA,0.114,NA,0.211,NA,50735.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.015,31.325,24.243
-123.505,48.59166667,86,2013-08-01,0.01,257.717,0.721,25.414,3.132,0.0014,0.0836,0.0113,0.0014,0,0,32122.137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.228,27.92,20.678
-123.505,48.59166667,86,2013-08-01,0.02,189.801,1.915,42.564,15.649,2.1519,0.0778,0.3745,0.0116,0,0,9806.943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.851,28.525,21.411
-123.505,48.59166667,86,2013-08-01,0.04,133.746,2.31,43.508,25.936,0,0,0.0731,0.0043,0,0,6995.587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.754,29.547,22.737
-123.505,48.59166667,86,2013-08-01,0.06,94.186,2.563,52.48,29.515,0,0,0.0576,0.0349,0,0,9906.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.188,30.303,23.415
-123.505,48.59166667,86,2013-08-01,0.075,55.53,3.196,66.36,31.812,0,0,0.0227,0.0087,0,0,11742.743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.73,30.798,23.871
-123.505,48.59166667,86,2013-08-01,0.085,39.699,3.486,72.624,30.783,0,0,0.0093,0.0218,0,0,14655.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.752,30.838,23.9
-123.505,48.59166667,86,2013-08-01,0.09,37.831,3.558,73.21,30.772,0,0,0.0473,0.0204,0,0,14858.053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.745,30.862,23.919
-123.505,48.59166667,86,2013-08-01,0.097,35.927,3.522,72.708,29.74,0,0,0.0144,0.0146,0,0,13530.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.824,30.949,23.976
-123.505,48.59166667,86,2013-08-01,0.1,34.258,3.633,74.284,29.52,0,0,0.001,0.0247,0,0,11289.813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.82,30.981,24.001
-123.505,48.59166667,86,2013-08-01,0.11,24.168,3.678,75.503,28.077,0,0,0.0525,0.0044,0,0,27706.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.834,31.04,24.046
-123.505,48.59166667,86,2013-08-01,0.12,17.416,4.211,84.022,19.977,0,0,0.0391,0.0058,0,0,26700.017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.87,31.098,24.086
-123.505,48.59166667,86,2013-08-01,0.135,7.053,4.469,89.473,16.16,0,0,0.2798,0.0611,0,0,44032.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.941,31.213,24.166
-123.505,48.59166667,86,2013-08-01,0.15,4.491,5.121,102.645,1.633,0.4195,6.00E-04,0.2449,0.0117,0,0,37176.215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.976,31.263,24.2
-123.505,48.59166667,86,2013-08-01,0.165,3.562,5.261,105.877,0,1.2923,0.0254,0.0556,0.0204,0,0,10179.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.992,31.288,24.217
-123.505,48.59166667,86,2013-08-01,0.185,0,5.507,112.202,0,3.077,0.003,0,0,2.6173,0.0297,10471.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.005,31.309,24.232
-123.505,48.59166667,86,2013-08-01,0.2,0,5.678,114.588,0,3.8221,0.0285,0.0391,0.0233,3.1048,0.0165,14759.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.014,31.318,24.237
-123.505,48.59166667,87,2013-09-11,0.01,184.25,1.624,43.148,14.333,1.5365,0.0812,0,0,0,0,163435.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.833,29.162,21.906
-123.505,48.59166667,87,2013-09-11,0.02,146.325,1.959,45.521,16.867,1.7957,0.0122,0.253,0.0149,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.302,29.332,22.137
-123.505,48.59166667,87,2013-09-11,0.04,118.17,2.407,46.892,26.25,0.351,0.1214,0,0,0,0,107269.907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.446,29.593,22.662
-123.505,48.59166667,87,2013-09-11,0.06,85.527,2.779,54.008,28.704,0,0,0,0,0,0,100055.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.405,30.193,23.296
-123.505,48.59166667,87,2013-09-11,0.075,29.232,3.739,71.022,26.538,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.912,30.797,23.843
-123.505,48.59166667,87,2013-09-11,0.085,28.093,3.738,70.764,24.574,0,0,0,0,0,0,115109.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.963,31.015,24.006
-123.505,48.59166667,87,2013-09-11,0.09,30.527,3.556,67.989,25.074,0,0,0,0,0,0,118125.493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.999,31.079,24.051
-123.505,48.59166667,87,2013-09-11,0.097,35.068,3.569,68.078,24.953,0,0,0.0424,0.0931,0,0,112155.567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.088,31.124,24.073
-123.505,48.59166667,87,2013-09-11,0.1,40.718,3.498,71.194,24.711,0,0,0,0,0,0,83072.017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.14,31.151,24.085
-123.505,48.59166667,87,2013-09-11,0.11,41.933,3.495,65.474,24.028,0,0,0.0118,0.1797,0,0,76118.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.115,31.185,24.117
-123.505,48.59166667,87,2013-09-11,0.12,49.628,3.266,63.186,24.618,0,0,0,0,0,0,108756.283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.209,31.251,24.154
-123.505,48.59166667,87,2013-09-11,0.135,18.334,4.195,66.195,14.357,0.2383,0.0177,0,0,0,0,100205.423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.073,31.258,24.18
-123.505,48.59166667,87,2013-09-11,0.15,4.76,4.974,68.411,0.444,1.1129,6.00E-04,0.0847,0.01,0,0,146672.633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.997,31.271,24.202
-123.505,48.59166667,87,2013-09-11,0.165,4.26,5.258,60.735,0,2.8747,0.0197,0,0,0,0,168127.127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.997,31.284,24.213
-123.505,48.59166667,87,2013-09-11,0.185,4.055,5.499,59.452,0,3.7116,0.3122,0,0,2.6173,0.0297,82977.313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.005,31.304,24.227
-123.505,48.59166667,87,2013-09-11,0.2,6.495,4.462,64.998,8.695,2.9533,0.0334,0.3541,0.0782,3.1048,0.0165,191525.963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.08,31.327,24.234
-123.505,48.59166667,88,2013-10-09,0.01,124.702,1.722,35.643,16.488,1.5365,0.0812,0.0454,0.018,0,0,43336.165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.266,29.668,22.582
-123.505,48.59166667,88,2013-10-09,0.02,122.327,1.31,24.397,10.632,1.7957,0.0122,0.3175,0.0346,0,0,48322.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.01,29.843,22.761
-123.505,48.59166667,88,2013-10-09,0.04,121.809,2.183,47.575,24.879,0.351,0.1214,0.2221,0.0246,0,0,21921.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.701,30.058,22.982
-123.505,48.59166667,88,2013-10-09,0.06,99.708,2.381,51.264,26.45,0,0,0,0,0,0,18315.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.314,30.343,23.268
-123.505,48.59166667,88,2013-10-09,0.075,66.118,2.927,57.739,27.51,0,0,0,0,0,0,17986.873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.555,30.763,23.718
-123.505,48.59166667,88,2013-10-09,0.085,31.662,2.241,33.076,12.401,0,0,0,0,0,0,18770.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.205,31.019,23.972
-123.505,48.59166667,88,2013-10-09,0.09,25.982,3.306,70.394,23.129,0,0,0,0,0,0,13548.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.092,31.073,24.032
-123.505,48.59166667,88,2013-10-09,0.097,26.136,2.268,47.408,15.035,0,0,0,0,0,0,25314.777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.187,31.155,24.082
-123.505,48.59166667,88,2013-10-09,0.1,24.979,3.598,71.931,26.446,0,0,0,0,0,0,18554.707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.167,31.161,24.09
-123.505,48.59166667,88,2013-10-09,0.11,NA,3.689,72.903,24.519,0,0,0,0,0,0,22424.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.137,31.189,24.116
-123.505,48.59166667,88,2013-10-09,0.12,21.756,3.738,73.983,18.955,0,0,0.0814,0.1217,0,0,12275.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.108,31.225,24.149
-123.505,48.59166667,88,2013-10-09,0.135,13.703,2.703,36.502,6.228,0.2383,0.0177,0.1024,0.1085,0,0,23898.995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.056,31.254,24.18
-123.505,48.59166667,88,2013-10-09,0.15,4.247,4.759,93.227,2.602,1.1129,6.00E-04,0,0,0,0,48574.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.012,31.266,24.197
-123.505,48.59166667,88,2013-10-09,0.165,3.773,4.839,96.922,1.237,2.8747,0.0197,0,0,0,0,74820.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.038,31.293,24.213
-123.505,48.59166667,88,2013-10-09,0.185,3.608,3.654,100.475,0,3.7116,0.3122,0,0,2.6173,0.0297,65400.737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.016,31.3,24.223
-123.505,48.59166667,88,2013-10-09,0.2,3.419,5.38,105.512,0,2.9533,0.0334,0.05,0.0806,3.1048,0.0165,61492.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.027,31.308,24.228
-123.505,48.59166667,89,2013-11-13,0.01,4.788,2.379,48.146,24.981,0.6117,0.0523,0.3108,0.108,0,0,153000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-123.505,48.59166667,89,2013-11-13,0.02,5.171,2.054,45.048,22.251,0.602,5.00E-04,0.3613,0.0182,0,0,73700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-123.505,48.59166667,89,2013-11-13,0.04,4.064,2.24,51.005,25.837,0.2109,0.0025,0.0667,0.0182,0,0,65800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-123.505,48.59166667,89,2013-11-13,0.06,4.328,2.228,53.262,26.613,0.2466,0.0177,0.128,0.108,0,0,59600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-123.505,48.59166667,89,2013-11-13,0.075,4.413,2.974,63.766,28.659,0.0968,0.0595,0.0097,0.1293,0,0,64100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-123.505,48.59166667,89,2013-11-13,0.085,3.186,3.321,74.124,27.522,0,0,0,0,0,0,78200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-123.505,48.59166667,89,2013-11-13,0.09,2.655,3.494,78.171,25.9,0.1628,0.1187,0.0957,0.0471,0,0,87600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-123.505,48.59166667,89,2013-11-13,0.097,1.408,3.769,80.852,24.633,0.0392,0.0611,0,0,0,0,68500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-123.505,48.59166667,89,2013-11-13,0.1,1.386,3.88,80.069,24.513,0.0682,0.0377,0,0,0,0,69800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-123.505,48.59166667,89,2013-11-13,0.11,0.822,3.359,77.555,24.28,0,0,0,0,0,0,67500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-123.505,48.59166667,89,2013-11-13,0.12,0,3.367,78.296,21.567,0,0,0,0,0,0,64700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-123.505,48.59166667,89,2013-11-13,0.135,0,3.681,75.319,22.013,0,0,0.1172,0.1962,0,0,65200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-123.505,48.59166667,89,2013-11-13,0.15,0,4.024,93.58,5.792,0.0436,0.0417,0,0,0,0,153000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-123.505,48.59166667,89,2013-11-13,0.165,0,4.662,99.32,3.402,0,0,0,0,0,0,140000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-123.505,48.59166667,89,2013-11-13,0.185,0,4.694,100.609,0.738,1.1827,0.0383,0.2301,0.0061,0,0,180000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-123.505,48.59166667,89,2013-11-13,0.2,0.079,4.999,107.462,0.886,3.0119,0.1222,0.2764,0.0136,0,0,199000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-123.505,48.59166667,90,2013-12-09,0.01,NA,2.237,48.664,23.758,0.6875,0.1045,0.119,0.05,0,0,81728.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-123.505,48.59166667,90,2013-12-09,0.02,NA,2.31,48.631,23.873,0.3308,0.0243,0.2942,0.0659,0,0,85982.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-123.505,48.59166667,90,2013-12-09,0.04,NA,2.464,52.95,27.467,0.6048,0.0154,0.0965,0.0227,0,0,43292.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-123.505,48.59166667,90,2013-12-09,0.06,NA,2.513,54.101,27.559,0.1253,0.0349,0.6801,0.1842,0,0,46363.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-123.505,48.59166667,90,2013-12-09,0.075,NA,2.675,57.256,27.844,0.3907,0.0206,0.0772,0.0227,0,0,29807.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-123.505,48.59166667,90,2013-12-09,0.085,NA,2.878,62.64,27.93,0.0045,0.0167,0,0,0,0,35615.435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-123.505,48.59166667,90,2013-12-09,0.09,NA,3.23,67.74,27.102,0.1383,0.0703,0.209,0.0774,0,0,39398.287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-123.505,48.59166667,90,2013-12-09,0.097,NA,3.511,74.132,25.961,0.1849,0.043,0.1881,0.0205,0,0,43517.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-123.505,48.59166667,90,2013-12-09,0.1,NA,3.584,78.08,23.488,0.2319,0.1138,0.2653,0.0341,0,0,34615.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-123.505,48.59166667,90,2013-12-09,0.11,NA,3.828,83.779,20.206,0,0,0.0145,0.0159,0,0,33936.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-123.505,48.59166667,90,2013-12-09,0.12,NA,4.294,87.656,14.773,0.218,0.05,0,0,0,0,28679.207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-123.505,48.59166667,90,2013-12-09,0.135,NA,4.037,86.642,16.401,0.0547,0.0616,0.0595,0.2024,0,0,28156.353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-123.505,48.59166667,90,2013-12-09,0.15,NA,4.495,95.397,9.3,0.2086,0.0185,0.5756,0.0046,0,0,34814.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-123.505,48.59166667,90,2013-12-09,0.165,NA,4.628,100.052,0.373,1.3087,0.108,0,0,0,0,58413.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-123.505,48.59166667,90,2013-12-09,0.185,NA,5.193,106.247,0,4.6279,0.0518,0.0274,0.0477,1.7966,0.0219,93672.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-123.505,48.59166667,90,2013-12-09,0.2,NA,5.427,112.711,0,7.0435,0.0158,0.3296,0.0114,4.6654,0.0572,89643.477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-123.505,48.59166667,91,2014-01-15,0.01,196.091,2.486,56.903,27.914,0.2419,0.046,0.3155,0.0279,0,0,23146.163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.087,30.08,23.401
-123.505,48.59166667,91,2014-01-15,0.02,173.96,2.535,55.802,27.862,0.0414,0.0128,0.4423,0.0199,0,0,22499.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.261,30.344,23.583
-123.505,48.59166667,91,2014-01-15,0.04,154.042,2.561,55.939,27.897,0.4516,0.0068,0.2845,0.0079,0,0,17412.687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.578,30.522,23.677
-123.505,48.59166667,91,2014-01-15,0.06,128.043,2.696,57.804,27.873,0.0723,0.0279,0.4817,0.0279,0,0,13435.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.563,30.68,23.803
-123.505,48.59166667,91,2014-01-15,0.075,131.669,2.764,59.721,28.111,0.0828,0.0012,0.1916,0.0159,0,0,13268.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.38,30.714,23.857
-123.505,48.59166667,91,2014-01-15,0.085,109.079,2.894,61.969,27.27,0.3558,0.0224,0.362,0.0697,0,0,20694.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.46,30.782,23.898
-123.505,48.59166667,91,2014-01-15,0.09,101.365,2.999,63.777,27.087,0.0533,0.0613,0.3141,0.0259,0,0,15944.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.515,30.806,23.909
-123.505,48.59166667,91,2014-01-15,0.097,73.363,3.131,66.943,26.742,0.1085,0.0542,0.1718,0.0478,0,0,16088.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.624,30.857,23.933
-123.505,48.59166667,91,2014-01-15,0.1,70.58,3.212,68.29,26.202,0.0295,0.006,0.2803,0.0537,0,0,23398.643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.68,30.888,23.949
-123.505,48.59166667,91,2014-01-15,0.11,11.309,3.593,74.229,24.755,0.0473,0.1146,0.324,0.0319,0,0,25084.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.97,31.062,24.042
-123.505,48.59166667,91,2014-01-15,0.12,3.182,4.164,84.463,19.916,0.0133,0.0144,0.4704,0.0478,0,0,26324.867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.053,31.149,24.098
-123.505,48.59166667,91,2014-01-15,0.135,0.984,4.468,91.201,14.358,0.0761,0.0096,0.3409,0.0359,0,0,35465.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.097,31.224,24.15
-123.505,48.59166667,91,2014-01-15,0.15,0.697,4.804,101.362,3.199,0.7374,0.0233,0.7381,0.0319,0,0,47634.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.075,31.242,24.168
-123.505,48.59166667,91,2014-01-15,0.165,0.653,4.996,105.58,0.233,0.9509,0.2246,0.1592,0.0657,0,0,73965.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.075,31.256,24.179
-123.505,48.59166667,91,2014-01-15,0.185,0.751,5.335,110.322,0,3.358,0.08,0.3887,0.0239,0,0,70763.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.056,31.267,24.191
-123.505,48.59166667,91,2014-01-15,0.2,0,5.636,117.931,0,5.81,0.0951,0.455,0.0179,3.02,0.0424,78062.237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.055,31.277,24.199
-123.505,48.59166667,92,2014-02-12,0.01,197.517,2.504,55.809,29.114,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.952,30.147,23.472
-123.505,48.59166667,92,2014-02-12,0.02,184.877,2.506,56.882,28.812,0,0,0.1173,0.0292,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.987,30.205,23.513
-123.505,48.59166667,92,2014-02-12,0.04,162.15,1.844,40.091,19.988,0.0429,0.047,0.2035,0.0146,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.09,30.531,23.754
-123.505,48.59166667,92,2014-02-12,0.06,139.599,2.56,57.213,28.996,1.5363,0.6067,0.0863,0.0146,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.848,30.624,23.861
-123.505,48.59166667,92,2014-02-12,0.075,80.713,2.626,57.843,28.734,0.678,0.009,0.1656,0.117,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.47,30.809,23.918
-123.505,48.59166667,92,2014-02-12,0.085,66.976,3.277,69.117,26.474,0,0,0.2,0.0293,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.558,30.861,23.946
-123.505,48.59166667,92,2014-02-12,0.09,57.982,2.327,51.687,20.542,0,0,0.1379,0.0293,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.576,30.877,23.956
